Source_ID,Target_ID
3514,4664
503,3665
1380,3920
3741,2780
3762,3791
4822,3185
1646,1214
239,2131
4836,428
2332,4364
2364,1029
4930,1995
3346,4609
586,2198
2485,1882
3134,553
2123,4879
1476,1241
4131,263
4912,3716
1996,1065
770,790
4232,1683
4827,2748
1201,4989
4366,2783
2346,3436
1242,3452
4222,4318
3608,881
1556,3878
658,2773
246,4849
352,1510
3079,3696
1645,137
2462,34
3113,550
4348,1746
469,3834
3374,167
4729,4387
4115,3023
2413,896
14,147
2116,4383
633,3518
2394,1731
1104,1898
3709,1800
3294,304
1126,2421
1529,4315
2573,1242
2040,4530
2365,640
1504,4925
659,3244
3852,2068
3087,1102
639,821
4134,97
4248,3030
1087,1963
429,3004
2312,2143
4496,4814
1898,4836
2710,1388
1793,4527
1136,748
3509,1398
532,3473
719,4254
2800,124
574,1977
4416,3460
3019,4500
1767,2278
4678,4759
4556,2139
362,3059
3517,13
1057,1527
1692,1246
1300,1940
306,3597
5,3829
1523,4893
4577,237
1126,4766
964,2261
1009,3294
4322,390
3669,490
157,4378
351,3119
544,254
4170,4329
2739,3190
2144,3887
3938,2703
1912,188
2768,3844
1182,3037
2068,4222
5,19
4880,1460
4231,4454
1445,2932
3254,3959
1133,448
3357,4469
4083,3357
3406,2190
3344,4615
3895,3358
4898,3861
4086,3031
115,2939
287,312
4580,2198
575,163
4113,1648
57,115
867,1212
180,4055
379,2017
1484,282
1188,1046
2464,515
2563,4908
181,11
1992,3317
365,2456
2177,2250
2966,3871
3922,4238
3665,2168
3353,1320
2415,3610
2491,3639
2053,2043
4532,3168
354,954
2801,4732
2534,4837
1675,4101
2871,2093
4521,4907
4744,1998
4677,1782
3301,3460
194,772
2693,4115
3367,1281
1704,2458
3446,3448
4255,3677
2589,4703
1754,2675
2183,495
464,1166
1324,3113
1263,734
4362,2638
4613,4438
81,4404
4239,399
51,4736
4850,801
1200,4827
1126,4358
2523,604
280,2992
4102,352
4274,4688
489,4166
894,2402
4927,1025
3943,8
4644,3766
3572,630
253,3287
1940,4530
2519,3549
2668,332
3056,1767
4060,3479
1097,4425
3793,3401
2579,2485
178,209
4360,3565
1108,2889
3191,3004
3708,4191
1207,3807
4321,699
2579,902
4851,4986
1095,2663
867,2310
122,852
1364,1749
2990,578
2878,972
4813,3406
917,2230
4884,4496
3128,3576
3015,4528
3902,3889
1950,2132
584,3561
1319,2282
2842,1935
3788,4525
1009,1020
866,3951
4193,1100
4853,2402
4005,1487
663,3416
3237,3504
4234,2717
3003,894
1550,4622
1115,2078
3654,2171
2235,2776
3270,4407
4255,725
4268,6
3061,4833
3681,3434
2867,1336
1216,738
1878,8
3328,4573
4772,81
4880,3737
3221,1067
4144,863
2879,1179
1167,969
4417,1692
4277,3491
1393,3705
3323,1402
202,2338
2081,3839
840,971
4102,911
485,726
2232,3604
3584,1191
1283,2228
2113,4570
317,3968
4656,326
2711,3153
2818,3207
1554,2835
1762,464
1141,1811
3631,2445
2850,3177
2865,1086
2308,3075
4290,4970
3466,2476
528,1676
4912,1327
948,930
2215,4153
2174,58
2274,981
2484,687
969,3332
705,1087
4979,1269
3422,2807
2305,342
2939,1457
4254,814
823,1624
928,2843
4308,3911
807,4543
4857,2956
4869,3463
4578,2894
2446,899
4389,2289
4427,1971
1304,819
2084,2139
134,3588
1736,2168
983,4013
3487,3256
269,4407
1099,2474
4893,2859
2380,522
2610,2607
1524,1635
1408,114
2715,2070
1874,4123
2208,3952
1218,2673
3069,1037
1382,3765
4960,4541
4242,3153
2168,3608
314,4006
3718,1418
1730,4924
919,4473
807,3899
308,4328
1808,3575
632,29
1471,879
1723,3937
500,1034
1447,1750
3907,3190
4744,4798
2013,909
383,1781
2338,4206
1858,3291
788,4112
784,706
3526,439
3880,4312
1399,1769
1329,3272
2166,3920
3925,1523
104,3334
1254,1980
976,4482
2459,1478
1781,4738
2881,3021
273,3315
4298,2832
3310,118
1498,4850
4426,1015
3272,2150
385,2821
2164,4117
1938,3236
584,3212
3506,1538
3273,936
382,2523
156,4696
1042,4852
1601,3337
2921,2487
125,2323
2828,1456
1713,627
2236,1516
4775,3031
825,3781
268,3161
2239,4029
355,2656
660,1909
1607,577
723,103
111,1078
2079,481
2636,4466
392,4204
1374,4261
1267,2245
164,2156
1049,927
2397,3854
2849,4264
2327,4404
1389,3529
3016,187
3208,1246
312,1061
1682,2862
1689,726
271,3429
797,1347
4994,1337
516,2356
1033,4725
4403,3155
963,183
1794,4297
2133,4556
1428,3843
2538,4647
2933,2441
1874,3203
1270,894
2819,2572
702,2966
1695,3449
1945,3556
688,1455
1106,3698
1349,1987
1050,3386
314,2193
1619,2088
2368,257
604,3660
4556,612
2780,3944
3988,3252
170,1932
2434,1338
2595,1438
3797,2895
4619,4690
1098,256
1556,3033
1232,328
3770,197
4030,4966
4818,4847
129,2953
1671,4727
2456,911
1402,4899
3620,2079
863,3200
3120,529
1873,1970
687,4103
112,2174
3252,1549
2190,1802
4466,3626
711,1246
4028,3811
4925,1391
4640,1274
2066,4456
360,4419
652,477
4941,1554
1599,2489
3397,469
1645,3895
4361,2253
1035,485
1566,4167
806,1843
4732,2985
2300,4555
753,2286
3317,4491
2634,3385
1514,4554
2659,813
1027,4609
2643,4746
3667,289
3152,4466
2408,2774
3569,1377
3321,4252
762,2750
3767,1997
4559,4110
4318,4024
557,1886
45,383
593,3914
1393,1660
4345,3776
4422,2107
3098,1650
3633,1493
1702,2617
4756,28
326,4323
1828,4797
283,3758
3102,1607
1509,2206
3580,648
740,399
3625,492
161,1532
1291,1623
901,1259
2317,4943
1237,1960
1114,527
2016,4224
4836,2733
3270,815
2162,1658
1887,890
2894,1986
822,4130
266,4387
1918,3641
1357,576
2194,1898
276,2192
891,3004
3898,1354
3619,2435
2457,885
2555,1850
4487,1976
1718,3041
628,1169
3833,997
4027,4854
2252,3963
3644,1943
2600,1603
4225,232
872,4809
3544,949
4383,2770
1502,4426
3141,268
4579,2392
3400,3110
4123,1008
375,4470
672,3621
2240,1267
1400,3730
407,1819
1422,4208
1440,2856
721,4780
2300,1594
316,3239
1651,1628
2372,4300
2044,2327
3129,2125
3717,797
2663,2767
3768,1941
874,3513
2784,1439
2687,3156
3754,1393
1395,833
1734,176
689,453
2162,3219
4968,4462
2737,3486
4333,491
1805,4233
377,166
2015,4460
3557,1385
4886,2492
2880,2710
3001,2653
2482,2528
1210,2766
4291,1760
3969,758
3765,3646
76,3486
3497,3602
4701,211
1843,2703
1009,600
628,1380
4650,1075
2453,400
4214,2711
1030,1979
3827,2578
1837,650
401,3918
4934,2295
3176,3366
3797,918
1626,4243
1527,2745
2529,6
2947,1437
976,4159
4548,4668
2626,178
4033,3063
704,2368
97,1246
1559,3598
906,4391
3064,1304
3117,4536
4105,1285
3972,322
227,1332
2347,1726
3670,1683
1405,4812
3853,4124
1082,3555
3833,3528
2734,3754
2598,3202
3129,4497
1517,911
150,1075
2740,873
3329,2053
3681,824
2159,3716
705,1735
2498,2641
3708,262
2101,636
1765,1473
2231,3875
4384,3920
1113,901
4643,1437
3924,2524
3033,3897
689,635
4019,4820
702,1873
987,4310
2426,2414
941,2402
3083,3984
428,2220
2051,2776
177,570
867,3298
3843,1577
2153,1109
3110,694
943,4459
3062,314
4867,4266
816,1259
2649,675
2206,4364
3712,805
1534,227
1051,2686
4840,1381
1924,2568
1771,1020
4853,3358
4612,2024
2426,4986
2545,3418
3465,1735
4718,1747
810,4204
559,1604
4966,1043
1820,3355
2643,2289
1290,4096
3264,3035
3064,4444
1185,336
2996,1623
2667,4723
1152,683
4109,2959
79,1146
2465,192
1345,3067
3162,2178
3082,2282
351,3237
2557,811
3486,4573
3455,4796
2403,2112
542,1032
829,4598
4593,4630
1434,1265
757,5
1596,1326
2166,4546
3136,275
3467,3035
2161,2793
2045,4621
4055,1339
4947,3276
4801,90
575,1980
1742,2057
579,2883
990,108
4948,4546
3516,4064
3589,1979
1354,530
3391,4338
4890,2479
1,1116
4543,913
180,2044
2023,2710
2647,396
629,288
2475,4692
4383,2887
4331,4128
1564,3284
4036,2414
1255,1079
1884,2265
3135,2598
892,2967
957,4399
4231,3792
1125,4284
2025,4615
3560,1929
2242,915
2514,1427
3121,1346
4516,454
3625,54
1922,3214
3797,588
3180,2100
1002,956
2796,3933
24,3847
2377,2404
4338,1209
3509,3361
661,2765
4602,3626
2825,3055
1433,2695
3128,4173
677,544
2479,1107
4119,2630
2273,788
4482,3422
3061,959
2301,4258
4668,1744
1431,4777
2169,3092
388,1750
4511,872
1656,1710
1560,3089
2911,3557
416,1528
1546,3262
1545,4156
2013,4981
1177,4428
3460,1211
1783,1237
4451,1496
1788,3783
4037,1021
77,563
3949,1654
4511,3759
3438,4373
2047,917
2981,2201
2968,2601
645,2191
3089,4891
3574,2314
4950,308
3960,1991
290,4735
278,3114
3491,4080
936,662
4888,4948
574,4590
1626,3536
617,2123
3204,75
3696,2007
3678,790
3103,4415
4045,4390
4152,2817
4360,3255
3816,646
3426,1352
2785,2061
1748,948
2845,3584
1010,49
1529,3154
578,2943
3576,3473
3316,3784
2693,1180
301,520
1290,3777
2010,304
289,2188
4077,1389
1233,804
3963,966
687,477
3840,313
257,684
3478,4741
1743,1516
4877,270
4241,3692
3470,4478
715,4145
4952,3758
538,3696
1392,1472
124,531
393,4846
4433,138
740,1944
3916,2728
3339,4737
2005,3790
81,3045
4751,1640
2108,4550
1257,587
2282,1736
2472,2206
1233,389
2369,824
3504,2714
3770,203
1183,3480
2250,1544
3776,4054
342,3304
3996,2984
3974,1081
4273,2776
206,2576
4208,1334
954,3137
3452,2814
3847,242
1932,323
2392,4516
3245,51
4058,627
4800,3026
446,1511
2844,1881
4093,175
1435,442
2020,1249
4120,2402
4140,3663
2508,4980
3395,3396
2890,2061
3894,859
18,3371
141,830
264,566
3349,30
4732,858
359,4633
99,3595
4286,3289
3686,2917
4712,570
4707,2842
183,4332
835,1935
525,3053
2149,4694
3687,1342
320,4749
2887,4133
636,2673
16,4692
646,1312
2047,1208
4966,436
3627,3253
3944,3873
1932,2689
1957,228
1059,335
310,1946
4719,50
2369,3483
2254,2256
4069,4359
267,4959
1363,4991
2056,1601
2100,3548
3203,2934
4401,3394
226,4622
4055,3570
3136,1076
112,3172
3587,4749
4809,3323
3030,95
1225,1250
3704,4355
1186,924
1925,373
3412,4468
503,84
4420,3521
3730,1390
3044,2863
4463,3154
2401,1523
1678,1889
2931,2246
34,1439
2627,305
1150,887
1916,2183
503,506
2104,298
4573,4505
1466,530
1342,3244
4808,4178
2939,1613
4488,395
1811,242
2179,3152
721,3845
4818,3775
528,46
4425,4199
1123,1165
3967,4131
4449,2283
2361,1743
2536,3013
3394,926
4181,2974
770,1160
3318,1565
3928,2891
2369,800
4203,1428
1145,3896
3660,863
3099,527
3321,1227
1821,1296
1361,3063
4025,3083
4813,827
218,4866
4348,2501
3868,4881
1203,1841
4723,4249
4222,3433
1575,4330
283,447
1766,240
1228,2159
4185,1041
3725,4160
3392,2352
1257,929
1410,2554
3905,14
4722,485
3971,4961
1278,657
1309,203
988,1515
3769,4257
1338,3039
849,3795
666,4099
3869,4416
1956,2891
4143,1602
6,3860
4601,1742
3877,1738
1859,2722
3166,263
61,2566
2667,1571
3688,4718
1076,4012
2858,1510
916,1839
62,4505
4781,3971
2574,1677
191,11
2454,4112
1105,2586
624,4732
2978,3572
1306,4031
184,927
3508,3655
4551,429
2184,1791
1967,461
4318,1417
3220,3209
1491,1988
1362,3690
948,1208
722,677
2884,4006
585,3090
3610,1803
3414,1861
1511,1723
1264,2611
1320,4549
3198,1253
2047,4696
698,4331
2343,267
2780,3719
1192,1042
4832,4942
2476,4297
563,166
2406,1393
1415,2021
554,3789
1998,1847
3834,1918
626,1845
463,4955
3295,632
4642,4436
4672,4288
2990,3834
93,4406
2350,1332
4429,3311
4578,4978
4614,979
797,3213
4441,3487
4737,3502
319,1181
2771,3704
1399,3697
3341,3358
16,4806
3374,245
4464,4187
3233,4247
1361,3746
2204,2588
106,319
336,4054
4532,1024
3858,3191
2522,4850
1914,2071
808,2127
2865,2222
2915,433
4903,4673
193,3841
4706,2161
4328,4410
918,3470
4795,751
3616,2739
2783,907
4035,2353
1734,4041
265,2053
4191,94
202,2305
3772,427
674,1475
1395,2627
1141,7
1159,4318
3067,745
4140,4474
4125,4806
219,2106
4781,3403
3044,3931
1010,4361
3918,767
2367,4438
2734,606
279,4187
1419,2361
4563,1732
3290,3005
2852,3610
2375,3046
1290,113
3532,175
1270,2277
2489,3631
3521,2933
2636,3
938,3948
3739,2096
2649,2962
3729,4787
1933,1158
1754,2523
2859,1085
4805,949
4285,3806
2259,3364
3916,4265
3589,813
2678,935
3574,2314
2201,2480
3836,214
2919,665
2674,2276
2324,623
4102,4105
1793,1318
609,3982
3605,1181
2921,1559
3269,2260
2827,434
3044,2064
2541,2008
3351,4082
2962,2695
561,270
759,0
3,130
1016,4327
3653,1696
632,3415
4618,1472
1288,2639
519,111
1788,3262
965,3754
518,2114
3760,395
277,349
1204,2139
4833,1494
730,1855
583,1159
3756,3472
3899,4776
2873,4800
904,1573
2531,3350
4906,651
2648,663
3913,4110
4584,3269
2919,2632
3586,4922
347,446
1523,1572
860,786
589,4318
3179,4781
2886,1582
3260,4488
2398,3353
1488,2749
2547,2850
1664,4848
2257,2885
429,3139
428,3065
1659,1088
2439,2363
4226,3070
2113,798
2522,666
1609,3550
3590,432
1444,2695
2716,797
2364,2466
4136,3015
277,283
2434,4913
1635,2566
4724,4181
2351,1443
3866,1352
2688,4863
2963,3351
1190,3269
4848,3764
740,3108
2421,2218
1253,471
1433,4205
4429,1354
2101,2883
3578,1746
709,1579
693,2010
518,4948
4040,2683
1743,616
314,3507
2654,916
2483,2597
564,3021
1968,474
3429,4709
823,1672
521,853
3406,3658
302,3896
348,2060
1202,4666
3683,1294
3001,3967
3198,1275
3004,4792
1457,2584
240,4067
1111,4937
2844,4235
3159,4319
1361,2335
2953,760
3014,2979
3242,1590
3500,2152
552,573
2380,4122
2769,3359
3907,4943
513,2195
642,1492
117,3299
898,892
3882,2023
4559,4319
461,4834
1249,1754
4223,2778
4556,2010
3520,3906
3739,2149
17,4169
4644,3328
3572,1203
4038,1285
4594,4540
1680,1279
2697,1216
937,3125
2368,4749
979,2543
3788,4865
898,1563
1890,3937
844,13
4449,1013
1164,2263
16,376
258,4347
2930,1128
884,1377
305,2616
3320,4609
420,1618
3834,2183
3351,1729
2262,1837
4598,1386
304,4676
4244,2466
3015,658
3814,2508
2260,432
462,4221
3702,3576
1008,1573
1267,4728
4362,1857
3034,1170
440,537
2354,1047
2196,4962
29,3373
3517,1603
2799,2521
129,2014
3936,857
3790,4597
3267,3639
225,2055
3328,876
865,1058
2889,2679
315,116
3336,4753
4643,2361
2012,2247
4514,1518
1725,4017
4582,3460
2551,4924
2733,2867
957,3633
4488,4819
4323,2186
844,1630
3768,189
4213,4960
4888,3307
4862,4373
3171,3559
2208,3585
507,204
4537,2370
3884,3904
2540,796
4343,2316
2989,4271
2677,2743
4791,3908
208,2052
3566,4135
626,4372
3784,3723
722,4987
4882,1645
3941,4198
1279,4961
4172,3128
1453,3278
1359,3466
4995,480
3560,3114
4017,96
4437,4376
2505,1780
3924,1025
4007,3242
1556,1855
3922,2857
4511,1061
4300,2037
3940,4865
210,1394
2720,3794
4917,1671
1575,3766
4804,306
1835,1010
1404,3429
2536,4187
2973,2021
3386,3729
3889,667
3350,3754
1651,1196
2445,1991
3962,646
4721,4247
166,3126
1504,2251
300,4215
3183,2582
1771,1504
3781,1275
4448,2908
780,3189
1255,4014
1227,2230
1681,3617
2860,1011
3761,635
2280,1807
1964,139
1947,2401
2125,4595
4467,3502
797,3749
2442,4021
4167,2744
1979,4906
4071,4738
3769,85
1546,2824
1973,2369
2949,1775
4870,2048
3081,1125
3744,2722
1226,2634
3987,1454
4557,3970
185,1568
4100,1226
979,4853
4085,3489
2474,2245
3707,2528
2894,3708
109,4145
557,4318
1107,152
135,3034
2925,3859
1620,1840
2210,301
2335,2023
4422,4734
3957,2714
4724,3702
4283,2923
883,4078
2366,273
66,3578
3931,1260
4408,4645
470,1945
4712,1999
2271,3737
2059,2549
3957,2399
2294,3124
2990,1004
4717,3853
3758,570
1822,2727
3974,4681
2701,2454
4234,1472
525,2431
3695,3132
3585,3074
3610,3913
1685,864
181,3182
2456,4846
3082,4734
1126,2825
4547,2702
3784,3973
775,1255
2413,852
3580,4922
3554,2207
3758,3605
221,3635
4425,1101
4769,710
2212,4214
1475,1381
3145,2168
2200,4735
2641,765
3266,1360
867,555
4209,941
3815,3027
1155,1139
2344,100
3842,1411
1606,3557
4414,4838
3892,3592
3173,1668
3228,4588
4848,2322
2307,3119
2213,2753
1245,2967
3858,965
301,1054
4569,4489
67,1987
2083,2072
4962,1415
2894,4886
4405,4856
2872,2561
839,910
3798,1552
4693,2043
3036,4377
2041,2333
1425,2928
3636,1898
4429,2542
842,848
3460,1881
3800,4334
742,4356
556,361
1799,826
1561,886
3647,3495
1740,3726
854,3507
4679,4119
247,67
519,4098
2613,4259
4909,2308
4673,1532
2337,2857
1862,91
4870,1514
2489,143
1214,1017
962,3576
4650,3654
593,1793
2997,954
4562,2324
1176,2980
2693,3072
2532,2730
4394,2320
1188,16
598,4541
3511,3696
653,628
84,4292
1965,2901
3885,2513
819,4411
3865,122
2434,1093
3178,1215
3047,3323
4455,4889
3221,3446
3574,2151
2677,2182
173,3140
3839,1629
1473,1112
4206,3327
4903,151
1487,3369
1766,645
1365,3775
1973,2615
3614,2266
314,3219
1668,1969
2759,1463
568,484
333,282
1947,4803
4265,3714
4531,3540
4785,3298
3015,1589
2655,2565
3830,2374
828,605
2295,4479
4704,661
3186,2842
2237,4030
1052,3306
3836,4365
2608,4385
1826,1915
893,4482
3560,967
1180,1819
2123,911
4198,1531
1510,4994
1506,2229
78,1381
191,239
1334,4620
4528,3498
2554,448
4607,264
3648,2197
3197,3704
4781,1186
3976,1783
3638,4152
51,4731
3859,3872
2492,1184
1750,3094
3115,4560
2497,3005
2144,4992
1868,4304
2326,2885
969,553
2441,3570
2584,3902
659,2440
2622,3772
4214,3675
2747,1301
4394,2917
4729,2121
1906,7
3298,1421
3634,2823
4685,166
251,2073
3682,3191
837,2702
3393,601
3675,3593
1890,4082
4268,4450
790,4209
4838,4598
4317,4746
1634,3234
962,957
1041,4976
3147,2617
967,1872
1613,3110
4897,2027
1375,4109
968,3050
609,3472
3159,1751
1875,4562
3443,2225
861,1971
715,2659
1838,2755
4782,1251
4974,994
3104,4098
3429,425
1191,1612
1743,3148
463,1506
4001,1860
1536,3504
1060,4694
2817,2496
3743,4602
4136,1642
517,1330
11,4567
3521,3370
2655,1518
1464,3039
3799,1569
3976,3396
4468,1170
3240,2130
2657,1481
3952,2996
1400,2140
406,4449
4339,1780
800,4340
2522,1970
2939,49
2007,510
4841,3085
3375,2431
4845,2192
4482,2103
670,1028
2128,2987
2961,4755
2147,2292
1637,1518
4326,4487
2389,1594
2823,4047
1365,3029
